"locationid";"objectid";"hasmenu";"areamanager";"open24hours";"address";"city";"state";"zip";"longitude";"latitude";"regionaldirector";"telephone";"isactive";"storename";"lastupdated";"storenumber";"storeopen";"storeclose";"hasfuel";"unleadedprice";"plusprice";"premiumprice";"geom"
780;"53da88c3e4b06d8358062341";t;"HALEY, SHANNON";t;"464 Hurffville - Crosskeys Rd.";"Sewell";"NJ";"08080";-75.071034;39.736461;"MURPHY, MAUREEN";"856-589-5735";f;"WAWA, STORE # 0780";"2017-09-01 16:01:00";780;"00:00:00";"00:00:00";f;;;;"0101000020E6100000DCB930D28BC452C0C5E3A25A44DE4340"
758;"53da88c9e4b06d8358062429";t;"TREDANARI, MARC";t;"30 SOUTH SHORE ROAD";"Marmora";"NJ";"08223";-74.649438;39.263364;"WEISER, MARIAN";"609-390-9510";f;"WAWA, STORE # 0758";"2017-09-01 16:01:00";758;"00:00:00";"00:00:00";t;2.539;2.839;3.009;"0101000020E6100000E6B1666490A952C0CD785BE9B5A14340"
950;"53da88cee4b06d83580624d9";t;"CATERINA, SHERRI";t;"9300 Ventnor Ave.";"Margate City";"NJ";"08402";-74.513923;39.322023;"WEISER, MARIAN";"609-822-5167";f;"WAWA, STORE # 0950";"2017-09-01 16:01:00";950;"00:00:00";"00:00:00";f;;;;"0101000020E6100000626A4B1DE4A052C0A8C7B60C38A94340"
976;"53da88c4e4b06d8358062392";t;"CRESPO, ALEASE";t;"204 Hwy. 35";"Keyport";"NJ";"07735";-74.225076;40.44026;"READ, JASON";"732-888-5090";f;"WAWA, STORE # 0976";"2017-09-01 16:01:00";976;"00:00:00";"00:00:00";t;2.499;2.799;2.979;"0101000020E610000054C72AA5678E52C055DE8E705A384440"
954;"53da88d1e4b06d8358062542";t;"ALLAR, LORI";t;"3200 New Jersey Ave.";"Wildwood";"NJ";"08260";-74.81467;38.9924;"WEISER, MARIAN";"609-729-8701";f;"WAWA, STORE # 0954";"2017-09-01 16:01:00";954;"00:00:00";"00:00:00";f;;;;"0101000020E610000012C2A38D23B452C0744694F6067F4340"
8503;"53da88d6e4b06d8358062612";t;"LUST, RENEE";t;"7124 Ritchie Hwy.";"Glen Burnie";"MD";"21061";-76.615589;39.180241;"SHARPLESS, JOHN";"410-553-0129";f;"WAWA, STORE # 8503";"2017-09-01 16:01:00";8503;"00:00:00";"00:00:00";t;2.699;2.979;3.179;"0101000020E6100000C0B167CF652753C0FD32182312974340"
5145;"53da88c3e4b06d8358062356";t;"SANCHEZ, EDWARD";t;"11750 University Blvd";"Orlando";"FL";"32817";-81.214563;28.597051;"SOUDERS, TODD";"407-384-7545";f;"WAWA, STORE # 5145";"2017-09-01 16:01:00";5145;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000A0FB7266BB4D54C04A0B9755D8983C40"
235;"53da88d4e4b06d83580625e7";t;"MCCLINTOCK, MICHAEL";t;"817 Lincoln Ave.";"Prospect Park";"PA";"19076";-75.307653;39.885174;"HERLING, TERRENCE";"610-461-1539";f;"WAWA, STORE # 0235";"2017-09-01 16:01:00";235;"00:00:00";"00:00:00";f;;;;"0101000020E61000000B613596B0D352C07FA2B2614DF14340"
8081;"55891847e4b09d41121b1288";t;"MCCLINTOCK, MICHAEL";t;"1730 MACDADE BLVD";"FOLSOM";"PA";"19033";-75.315751;39.895134;"HERLING, TERRENCE";"610-583-1204";f;"WAWA, STORE # 8081";"2017-09-01 16:01:00";8081;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E61000007AABAE4335D452C0D2C43BC093F24340"
239;"53da88cee4b06d8358062500";t;"MCCLINTOCK, MICHAEL";t;"2306 MacDade Blvd.";"Holmes";"PA";"19043";-75.307673;39.898265;"HERLING, TERRENCE";"610-522-9835";f;"WAWA, STORE # 0239";"2017-09-01 16:01:00";239;"00:00:00";"00:00:00";f;;;;"0101000020E61000002E3718EAB0D352C01B12F758FAF24340"
5164;"53da88d1e4b06d8358062585";t;"HARRELL, CHARLENE";t;"5820 Edgewater Drive";"Orlando";"FL";"32810";-81.416107;28.610325;"SOUDERS, TODD";"407-291-1394";f;"WAWA, STORE # 5164";"2017-09-01 16:01:00";5164;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000BF28417FA15A54C063EE5A423E9C3C40"
178;"53da88d4e4b06d83580625bb";t;"MCCLINTOCK, MICHAEL";t;"21 Kedron Ave.";"Morton";"PA";"19070";-75.325975;39.907423;"HERLING, TERRENCE";"610-328-6420";f;"WAWA, STORE # 0178";"2017-09-01 16:01:00";178;"00:00:00";"00:00:00";f;;;;"0101000020E610000012143FC6DCD452C0B151D66F26F44340"
8082;"5589183ce4b03b6b0b192406";t;"GAMBIER, RACHEL";t;"435 BALTIMORE AVE";"MEDIA";"PA";"19063";-75.38101;39.91579;"HERLING, TERRENCE";"484-445-4489";f;"WAWA, STORE # 8082";"2017-09-01 16:01:00";8082;"00:00:00";"00:00:00";t;2.799;3.139;3.299;"0101000020E6100000BC5CC47762D852C07E00529B38F54340"
100;"53da88cce4b06d83580624cc";t;"GAMBIER, RACHEL";t;"100 East Baltimore Pk.";"Media";"PA";"19063";-75.38767;39.916177;"HERLING, TERRENCE";"610-566-9663";f;"WAWA, STORE # 0100";"2017-09-01 16:01:00";100;"00:00:00";"00:00:00";f;;;;"0101000020E6100000FBE8D495CFD852C0772CB64945F54340"
569;"53da88d1e4b06d835806254f";t;"MC AROY, CHERYL";t;"321 Buschs Frontage Rd.";"Annapolis";"MD";"21409";-76.456279;39.027002;"SHARPLESS, JOHN";"410-757-2328";f;"WAWA, STORE # 0569";"2017-09-01 16:01:00";569;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E610000080B6D5AC331D53C09B7631CD74834340"
8091;"56bac418e4b080b82c47a092";t;"OHARA, TIM";t;"605 MOREHALL RD";"MALVERN";"PA";"19355";-75.535967;40.066753;"HERLING, TERRENCE";"484-320-8314";f;"WAWA, STORE # 8091";"2017-09-01 16:01:00";8091;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E61000000E2F88484DE252C077F4BF5C8B084440"
981;"53da88d4e4b06d83580625ba";t;"HALEY, SHANNON";t;"2700 Sicklerville Rd.";"Sicklerville";"NJ";"08081";-75.045985;39.771055;"MURPHY, MAUREEN";"856-227-4430";f;"WAWA, STORE # 0981";"2017-09-01 16:01:00";981;"00:00:00";"00:00:00";t;2.559;2.859;3.059;"0101000020E6100000D2C6116BF1C252C0693524EEB1E24340"
205;"53da88d4e4b06d83580625cd";t;"OHARA, TIM";t;"5 Matthews Rd.";"Malvern";"PA";"19355";-75.524635;40.050607;"HERLING, TERRENCE";"610-640-5322";f;"WAWA, STORE # 0205";"2017-09-01 16:01:00";205;"00:00:00";"00:00:00";t;2.799;3.099;3.339;"0101000020E610000091D5AD9E93E152C06EF9484A7A064440"
8636;"5450a954e4b0b783b952dc1f";t;"CHESLER, JASON";t;"1200 FREDERICK BLVD";"PORTSMOUTH";"VA";"23704";-76.339834;36.828221;"RUPERT, MICHELLE";"757-393-0189";f;"WAWA, STORE # 8636";"2017-09-01 16:01:00";8636;"00:00:00";"00:00:00";t;2.359;2.539;2.849;"0101000020E610000068041BD7BF1553C0226E4E25036A4240"
652;"53da88c4e4b06d8358062389";t;"HOLMAN, AMANDA";t;"5120 George Washington Mem Hwy";"Hayes";"VA";"23072";-76.52331;37.344611;"RUPERT, MICHELLE";"804-693-3010";f;"WAWA, STORE # 0652";"2017-09-01 16:01:00";652;"00:00:00";"00:00:00";t;2.359;2.609;2.809;"0101000020E6100000DDEA39E97D2153C0C26B97361CAC4240"
8322;"53da88bfe4b0e755dc4ec4d6";t;"ALLAR, LORI";t;"330 W. Spruce St.";"North Wildwood";"NJ";"08260";-74.796124;39.012006;"WEISER, MARIAN";"609-522-0910";f;"WAWA, STORE # 8322";"2017-09-01 16:01:00";8322;"00:00:00";"00:00:00";t;2.539;2.819;3.019;"0101000020E6100000E3E313B2F3B252C08AADA06989814340"
8343;"55ae0220e4b0f6c705207f6d";t;"CATERINA, SHERRI";t;"275 W. WHITE HORSE PIKE";"GALLOWAY";"NJ";"08205";-74.5752;39.47925;"WEISER, MARIAN";"609-593-3765";f;"WAWA, STORE # 8343";"2017-09-01 16:01:00";8343;"00:00:00";"00:00:00";t;2.559;2.859;3.059;"0101000020E6100000302AA913D0A452C0D34D621058BD4340"
977;"53da88d4e4b06d83580625bc";t;"SIMMONS, THOMAS";t;"13115 Long Beach Blvd.";"Long Beach";"NJ";"08008";-74.223826;39.585495;"MURPHY, MAUREEN";"609-492-1960";f;"WAWA, STORE # 0977";"2017-09-01 16:01:00";977;"06:00:00";"22:00:00";f;;;;"0101000020E6100000A67F492A538E52C05B7C0A80F1CA4340"
759;"53da88cfe4b06d8358062513";t;"ACKER, MICHELLE";t;"3904 Route 47";"Dorchester";"NJ";"08316";-74.968842;39.289364;"WEISER, MARIAN";"856-785-0706";f;"WAWA, STORE # 0759";"2017-09-01 16:01:00";759;"00:00:00";"00:00:00";t;2.499;2.839;3.039;"0101000020E6100000703FE08101BE52C0E3512AE109A54340"
8053;"53da88cee4b06d83580624fb";t;"MCCLINTOCK, MICHAEL";t;"8220 West Bartram Ave.";"Philadelphia";"PA";"19153";-75.241928;39.891155;"HERLING, TERRENCE";"215-492-0824";f;"WAWA, STORE # 8053";"2017-09-01 16:01:00";8053;"00:00:00";"00:00:00";t;2.759;3.059;3.259;"0101000020E610000026FF93BF7BCF52C05C55F65D11F24340"
578;"53da88cce4b06d8358062496";t;"LUST, RENEE";t;"4017 North Point Blvd.";"DUNDALK";"MD";"21222";-76.47016;39.268585;"SHARPLESS, JOHN";"410-388-1890";f;"WAWA, STORE # 0578";"2017-09-01 16:01:00";578;"00:00:00";"00:00:00";t;2.699;2.939;3.139;"0101000020E6100000CBF8F719171E53C01C9947FE60A24340"
174;"53da88d4e4b06d83580625d8";t;"MCCLINTOCK, MICHAEL";t;"3 N MacDade Blvd.";"Glenolden";"PA";"19036";-75.2916;39.904907;"HERLING, TERRENCE";"610-586-1660";f;"WAWA, STORE # 0174";"2017-09-01 16:01:00";174;"00:00:00";"00:00:00";f;;;;"0101000020E6100000DFE00B93A9D252C0F37519FED3F34340"
8007;"53da88cce4b06d83580624a5";t;"MCCLINTOCK, MICHAEL";t;"1550 Chester Pk.";"Folcroft";"PA";"19032";-75.28281;39.904407;"HERLING, TERRENCE";"610-586-5191";f;"WAWA, STORE # 8007";"2017-09-01 16:01:00";8007;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000D53E1D8F19D252C001A3CB9BC3F34340"
984;"53da88cfe4b06d8358062531";t;"FETTERMAN, JENNIFER";t;"511 Cross Keys Rd.";"Sicklerville";"NJ";"08081";-74.994692;39.745638;"WEISER, MARIAN";"856-875-7019";f;"WAWA, STORE # 0984";"2017-09-01 16:01:00";984;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000F165A208A9BF52C0D253E41071DF4340"
19;"53da88c6e4b06d83580623c1";t;"MCCLINTOCK, MICHAEL";t;"930 MacDade Blvd.";"Collingdale";"PA";"19023";-75.279897;39.91028;"HERLING, TERRENCE";"610-237-0817";f;"WAWA, STORE # 0019";"2017-09-01 16:01:00";19;"00:00:00";"00:00:00";f;;;;"0101000020E6100000E84F1BD5E9D152C0F819170E84F44340"
134;"53da88d4e4b06d83580625b9";t;"SCOTT, PATRICIA";t;"1906 Swamp Pk.";"Gilbertsville";"PA";"19525";-75.586238;40.299666;"DEPAOLO, GINA";"610-718-0933";f;"WAWA, STORE # 0134";"2017-09-01 16:01:00";134;"00:00:00";"00:00:00";t;2.799;3.099;3.299;"0101000020E6100000096B63EC84E552C090DC9A745B264440"
5157;"53da88bee4b0e755dc4ec4a2";t;"CARRAGHER, MICHAEL";t;"3100 S. Orange Avenue";"Orlando";"FL";"32806";-81.377006;28.50884;"SOUDERS, TODD";"407-855-9716";f;"WAWA, STORE # 5157";"2017-09-01 16:01:00";5157;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000005419C6DD205854C08AE5965643823C40"
582;"53da88c4e4b06d835806238a";t;"MACCUBBIN, CHRISTOPH";t;"2300 East Churchville Rd.";"Bel Air";"MD";"21015";-76.278213;39.555861;"SHARPLESS, JOHN";"410-734-4612";f;"WAWA, STORE # 0582";"2017-09-01 16:01:00";582;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E61000009C14E63DCE1153C0990F087426C74340"
586;"53da88c6e4b06d83580623ba";t;"MACCUBBIN, CHRISTOPH";t;"601 Hoagie Dr.";"Bel Air";"MD";"21014";-76.353344;39.568564;"SHARPLESS, JOHN";"410-638-7457";f;"WAWA, STORE # 0586";"2017-09-01 16:01:00";586;"00:00:00";"00:00:00";t;2.699;3.019;3.219;"0101000020E6100000390F27309D1653C06BD784B4C6C84340"
8078;"55891833e4b09d41121b1287";t;"SEEGER, JOY";t;"408 CEDAR CREST BLVD.";"ALLENTOWN";"PA";"18103";-75.52299;40.58217;"DEPAOLO, GINA";"484-326-6581";f;"WAWA, STORE # 8078";"2017-09-01 16:01:00";8078;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E6100000A4880CAB78E152C02D5BEB8B844A4440"
480;"53da88bee4b0e755dc4ec49d";t;"GORDON, GEORGE";t;"196 Crown Point Rd.";"West Deptford";"NJ";"08086";-75.183434;39.84706;"WEISER, MARIAN";"856-845-8343";f;"WAWA, STORE # 0480";"2017-09-01 16:01:00";480;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000005EBEF561BDCB52C0F8DF4A766CEC4340"
427;"53da88d4e4b06d83580625f4";t;"CONLAN, SAMANTHA";t;"590 North Evegreen Ave.";"Woodbury";"NJ";"08096";-75.144143;39.843378;"READ, JASON";"856-845-8713";f;"WAWA, STORE # 0427";"2017-09-01 16:01:00";427;"00:00:00";"00:00:00";f;;;;"0101000020E6100000A1BC8FA339C952C03C1570CFF3EB4340"
5216;"55cda62ce4b0431100de03a0";t;"WALKER, SHERI";t;"2344 SOUTH TAMIAMI TRAIL";"VENICE";"FL";"34293";-82.405497;27.049266;"PREVOST, DAVID";"941-518-0710";f;"WAWA, STORE # 5216";"2017-09-01 16:01:00";5216;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000001268B0A9F39954C003CE52B29C0C3B40"
5225;"55dec9c1e4b058b6f8c7b75c";t;"WALKER, SHERI";t;"2970 Executive Drive";"Venice";"FL";"34292";-82.383646;27.105301;"PREVOST, DAVID";"941-545-5186";f;"WAWA, STORE # 5225";"2017-09-01 16:01:00";5225;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000070CFF3A78D9854C0713C9F01F51A3B40"
5217;"55cda62ce4b0431100de03a1";t;"RASMUSSEN, PETER";t;"3703 N WASHINGTON BLVD";"SARASOTA";"FL";"34234";-82.53084;27.367147;"PREVOST, DAVID";"941-351-0059";f;"WAWA, STORE # 5217";"2017-09-01 16:01:00";5217;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000027DA5548F9A154C013D38558FD5D3B40"
8315;"53da88c6e4b06d83580623b8";t;"CRESPO, ALEASE";t;"3600 US Highway 9";"Old Bridge";"NJ";"08857";-74.308031;40.377445;"READ, JASON";"732-591-1032";f;"WAWA, STORE # 8315";"2017-09-01 16:01:00";8315;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E6100000DEC9A7C7B69352C0F584251E50304440"
5177;"5450a945e4b0ca5d241c8b6e";t;"RASMUSSEN, PETER";t;"5306 14th STREET";"BRADENTON";"FL";"34207";-82.575795;27.447267;"PREVOST, DAVID";"941-756-1249";f;"WAWA, STORE # 5177";"2017-09-01 16:01:00";5177;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000D28C45D3D9A454C07D94111780723B40"
5165;"53da88c9e4b06d835806244b";t;"RASMUSSEN, PETER";t;"701 1st Street E";"Bradenton";"FL";"34205";-82.562116;27.493399;"PREVOST, DAVID";"941-745-1509";f;"WAWA, STORE # 5165";"2017-09-01 16:01:00";5165;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000BC2363B5F9A354C00DE198654F7E3B40"
266;"53da88c4e4b06d8358062384";t;"SEEGER, JOY";t;"7572 Schantz Rd.";"Allentown";"PA";"18106";-75.616906;40.572313;"DEPAOLO, GINA";"610-391-9535";f;"WAWA, STORE # 0266";"2017-09-01 16:01:00";266;"00:00:00";"00:00:00";t;2.699;2.999;3.199;"0101000020E610000032AD4D637BE752C0AF09698D41494440"
5129;"53da88d6e4b06d8358062609";t;"TEMPLE, DANIEL";t;"9501 Bay Pines Blvd.";"SAINT PETERSBURG";"FL";"33708";-82.770535;27.81463;"PREVOST, DAVID";"727-391-1483";f;"WAWA, STORE # 5129";"2017-09-01 16:01:00";5129;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000185B087250B154C02A5778978BD03B40"
5147;"53da88bfe4b0e755dc4ec4f4";t;"TEMPLE, DANIEL";t;"12750 Walsingham Rd.";"Largo";"FL";"33774";-82.815435;27.879749;"PREVOST, DAVID";"727-595-7850";f;"WAWA, STORE # 5147";"2017-09-01 16:01:00";5147;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000E140481630B454C04FB0FF3A37E13B40"
5203;"55b9dface4b0f6c705207f72";t;"RASMUSSEN, PETER";t;"4506 53RD AVE";"BRADENTON";"FL";"34203";-82.504835;27.445373;"PREVOST, DAVID";"941-756-7175";f;"WAWA, STORE # 5203";"2017-09-01 16:01:00";5203;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000013B875374FA054C07B8505F703723B40"
5215;"55cda62ce4b0431100de039f";t;"TEMPLE, DANIEL";t;"8800 PARK BLVD";"SEMINOLE";"FL";"33777";-82.76117;27.83906;"PREVOST, DAVID";"727-452-6467";f;"WAWA, STORE # 5215";"2017-09-01 16:01:00";5215;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000912C6002B7B054C0BB61DBA2CCD63B40"
5178;"5450a945e4b0ca5d241c8b6f";t;"RASMUSSEN, PETER";t;"4455 SR 64 EAST";"BRADENTON";"FL";"34208";-82.508273;27.499181;"PREVOST, DAVID";"941-749-0560";f;"WAWA, STORE # 5178";"2017-09-01 16:01:00";5178;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000261C7A8B87A054C0DAC87553CA7F3B40"
5141;"53da88d4e4b06d835806259e";t;"TEMPLE, DANIEL";t;"8910 Ulmerton Rd.";"Largo";"FL";"33771";-82.763019;27.893661;"PREVOST, DAVID";"727-581-5042";f;"WAWA, STORE # 5141";"2017-09-01 16:01:00";5141;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000081CEA44DD5B054C0EEB5A0F7C6E43B40"
5176;"5450a945e4b0ca5d241c8b6d";t;"TEMPLE, DANIEL";t;"1215 N. MISSOURI AVE";"LARGO";"FL";"33770";-82.78827;27.92874;"PREVOST, DAVID";"727-581-0206";f;"WAWA, STORE # 5176";"2017-09-01 16:01:00";5176;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000BF9A030473B254C0AF7C96E7C1ED3B40"
5148;"53da88d4e4b06d83580625b3";t;"TEMPLE, DANIEL";t;"3650 34th St. North";"St. Petersburg";"FL";"33713";-82.680423;27.805472;"PREVOST, DAVID";"727-525-1803";f;"WAWA, STORE # 5148";"2017-09-01 16:01:00";5148;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000008F1CE90C8CAB54C0FED7B96933CE3B40"
5159;"53da88cce4b06d835806248d";t;"TEMPLE, DANIEL";t;"2465 22nd Avenue North";"St. Petersburg";"FL";"33713";-82.666714;27.792693;"PREVOST, DAVID";"727-822-8168";f;"WAWA, STORE # 5159";"2017-09-01 16:01:00";5159;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000043723271ABAA54C0A4C4AEEDEDCA3B40"
5125;"53da88d1e4b06d835806254d";t;"TEMPLE, DANIEL";t;"6200 N. 34th St.";"Pinellas Park";"FL";"33781";-82.68037;27.828801;"PREVOST, DAVID";"727-526-8350";f;"WAWA, STORE # 5125";"2017-09-01 16:01:00";5125;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000007DCB9C2E8BAB54C060E4654D2CD43B40"
5110;"53da88c4e4b06d8358062388";t;"TEMPLE, DANIEL";t;"3101 Gandy Blvd.";"Pinellas Park";"FL";"33782";-82.677714;27.845812;"PREVOST, DAVID";"727-576-1804";f;"WAWA, STORE # 5110";"2017-09-01 16:01:00";5110;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000A5828AAA5FAB54C079909E2287D83B40"
5149;"53da88cfe4b06d835806251b";t;"TEMPLE, DANIEL";t;"15701 US Highway 19 N";"Clearwater";"FL";"33764";-82.728628;27.915458;"PREVOST, DAVID";"727-531-1061";f;"WAWA, STORE # 5149";"2017-09-01 16:01:00";5149;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000CBBC55D7A1AE54C090DC9A745BEA3B40"
5185;"54feaaaae4b04ea3c10a9989";t;"RASMUSSEN, PETER";t;"14510 STATE RD SR 70 EAST";"BRADENTON";"FL";"34202";-82.394639;27.431027;"PREVOST, DAVID";"941-752-3013";f;"WAWA, STORE # 5185";"2017-09-01 16:01:00";5185;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000079AEEFC3419954C068B114C9576E3B40"
5163;"53da88cee4b06d83580624da";t;"TEMPLE, DANIEL";t;"2177 Gulf to Bay Blvd";"Clearwater";"FL";"33758";-82.74743;27.959922;"PREVOST, DAVID";"727-442-7506";f;"WAWA, STORE # 5163";"2017-09-01 16:01:00";5163;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000002783A3E4D5AF54C0FEB5BC72BDF53B40"
5238;"565fcc98e4b0c13a4fd64b09";t;"WALKER, SHERI";t;"4787 RADIO ROAD";"NAPLES";"FL";"34104";-81.751137;26.154168;"PREVOST, DAVID";"239-280-9712";f;"WAWA, STORE # 5238";"2017-09-01 16:01:00";5238;"00:00:00";"00:00:00";t;2.499;2.749;2.999;"0101000020E61000003274ECA0127054C0F816D68D77273A40"
5170;"53da88c7e4b06d83580623f0";t;"WALKER, SHERI";t;"1622 NE PINE ISLAND ROAD";"CAPE CORAL";"FL";"33909";-81.940393;26.667043;"PREVOST, DAVID";"239-458-1064";f;"WAWA, STORE # 5170";"2017-09-01 16:01:00";5170;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000CA181F662F7C54C096067E54C3AA3A40"
8606;"53da88cce4b06d835806249a";t;"HOLMAN, AMANDA";t;"8105 Hampton Blvd.";"Norfolk";"VA";"23505";-76.318114;36.926882;"RUPERT, MICHELLE";"757-451-2706";f;"WAWA, STORE # 8606";"2017-09-01 16:01:00";8606;"00:00:00";"00:00:00";t;2.359;2.639;2.939;"0101000020E61000009599D2FA5B1453C023A0C211A4764240"
5169;"53da88d6e4b06d835806263e";t;"WALKER, SHERI";t;"12701 S CLEVELAND AVE";"FORT MYERS";"FL";"33907";-81.870949;26.557702;"PREVOST, DAVID";"239-275-1020";f;"WAWA, STORE # 5169";"2017-09-01 16:01:00";5169;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000F8DEDFA0BD7754C0EEE9EA8EC58E3A40"
5168;"53da88c3e4b06d835806234d";t;"WALKER, SHERI";t;"2370 COLONIAL BLVD";"FORT MYERS";"FL";"33907";-81.864265;26.596327;"PREVOST, DAVID";"239-275-4142";f;"WAWA, STORE # 5168";"2017-09-01 16:01:00";5168;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000F584251E507754C0C7B8E2E2A8983A40"
8038;"53da88c4e4b06d835806236b";t;"SCOTT, PATRICIA";t;"451 West Ridge Pk.";"Royersford";"PA";"19468";-75.528404;40.232347;"DEPAOLO, GINA";"610-495-4740";f;"WAWA, STORE # 8038";"2017-09-01 16:01:00";8038;"00:00:00";"00:00:00";t;2.799;3.099;3.339;"0101000020E6100000D6C4025FD1E152C06F29E78BBD1D4440"
5181;"5450a945e4b0ca5d241c8b72";t;"MORTON, RICHARD";t;"1929 US HIGHWAY 19";"HOLIDAY";"FL";"34691";-82.740976;28.186839;"PREVOST, DAVID";"727-934-7464";f;"WAWA, STORE # 5181";"2017-09-01 16:01:00";5181;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000BDC799266CAF54C00A9E42AED42F3C40"
5115;"53da88c4e4b06d8358062396";t;"MORTON, RICHARD";t;"4026 US Highway 19";"New Port Richey";"FL";"34652";-82.736208;28.217739;"PREVOST, DAVID";"727-847-5134";f;"WAWA, STORE # 5115";"2017-09-01 16:01:00";5115;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000006EC328081EAF54C052103CBEBD373C40"
5200;"55b891cde4b09d41121b128d";t;"WALKER, SHERI";t;"11031 COLONIAL BLVD";"FORT MYERS";"FL";"33905-5400";-81.769824;26.617479;"PREVOST, DAVID";"239-226-1480";f;"WAWA, STORE # 5200";"2017-09-01 16:01:00";5200;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000042EBE1CB447154C07FF78E1A139E3A40"
5122;"53da88d4e4b06d8358062598";t;"TEMPLE, DANIEL";t;"401 N DALE MABRY HWY";"Tampa";"FL";"33609";-82.504824;27.948992;"PREVOST, DAVID";"813-874-2760";f;"WAWA, STORE # 5122";"2017-09-01 16:01:00";5122;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E6100000198F52094FA054C0672AC423F1F23B40"
5198;"55b88e27e4b03b6b0b19240c";t;"RASMUSSEN, PETER";t;"16620 S. US 301";"WIMAUMA";"FL";"33598";-82.334282;27.711878;"PREVOST, DAVID";"813-494-2579";f;"WAWA, STORE # 5198";"2017-09-01 16:01:00";5198;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000000E6954E0649554C0ECBDF8A23DB63B40"
5139;"53da88d4e4b06d83580625a9";t;"MORTON, RICHARD";t;"5702 W. Waters Ave.";"Tampa";"FL";"33634";-82.542424;28.024802;"PREVOST, DAVID";"813-884-2031";f;"WAWA, STORE # 5139";"2017-09-01 16:01:00";5139;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000031242713B7A254C01AE0826C59063C40"
8318;"53da88d7e4b06d835806264d";t;"KENT, SCOTT";t;"200 Harrison Ave.";"Kearny";"NJ";"07032";-74.1366;40.748866;"READ, JASON";"201-991-4139";f;"WAWA, STORE # 8318";"2017-09-01 16:01:00";8318;"00:00:00";"00:00:00";t;2.499;2.799;2.999;"0101000020E61000008D28ED0DBE8852C00D8B51D7DA5F4440"
5108;"53da88c9e4b06d8358062434";t;"MORTON, RICHARD";t;"8519 US 19 North";"Port Richey";"FL";"34668";-82.716134;28.28098;"PREVOST, DAVID";"727-849-4725";f;"WAWA, STORE # 5108";"2017-09-01 16:01:00";5108;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E61000006F63B323D5AD54C080D4264EEE473C40"
5183;"54feaaaae4b04ea3c10a9987";t;"TEMPLE, DANIEL";t;"1760 HILLSBOROUGH AVE";"TAMPA";"FL";"33603-1131";-82.477396;27.995524;"PREVOST, DAVID";"813-873-3649";f;"WAWA, STORE # 5183";"2017-09-01 16:01:00";5183;"00:00:00";"00:00:00";t;2.599;2.849;3.099;"0101000020E610000070CFF3A78D9E54C013622EA9DAFE3B40"
