X,Y,locationid,objectid,hasmenu,areamanager,open24hours,address,city,state,zip,longitude,latitude,regionaldirector,telephone,isactive,storename,lastupdated,storenumber,storeopen,storeclose,hasfuel,unleadedprice,plusprice,premiumprice
-82.677714,27.845812,5110,53da88c4e4b06d8358062388,t,"TEMPLE, DANIEL",t,3101 Gandy Blvd.,Pinellas Park,FL,33782,-82.677714,27.845812,"PREVOST, DAVID",727-576-1804,t,"WAWA, STORE # 5110",2017-09-07 16:01:00,5110,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.361267,27.980882,5114,53da88c9e4b06d8358062415,t,"FORRETT, STACIE",t,3942 N. US Highway 301,Tampa,FL,33619,-82.361267,27.980882,"PREVOST, DAVID",813-623-3295,t,"WAWA, STORE # 5114",2017-09-07 16:01:00,5114,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.736208,28.217739,5115,53da88c4e4b06d8358062396,t,"MORTON, RICHARD",t,4026 US Highway 19,New Port Richey,FL,34652,-82.736208,28.217739,"PREVOST, DAVID",727-847-5134,t,"WAWA, STORE # 5115",2017-09-07 16:01:00,5115,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.208733,28.627035,5118,53da88d8e4b06d8358062674,t,"SANCHEZ, EDWARD",t,3000 Alafaya Trail,Oviedo,FL,32765,-81.208733,28.627035,"SOUDERS, TODD",407-359-0144,t,"WAWA, STORE # 5118",2017-09-07 16:01:00,5118,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.504824,27.948992,5122,53da88d4e4b06d8358062598,t,"TEMPLE, DANIEL",t,401 N DALE MABRY HWY,Tampa,FL,33609,-82.504824,27.948992,"PREVOST, DAVID",813-874-2760,t,"WAWA, STORE # 5122",2017-09-07 16:01:00,5122,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.68037,27.828801,5125,53da88d1e4b06d835806254d,t,"TEMPLE, DANIEL",t,6200 N. 34th St.,Pinellas Park,FL,33781,-82.68037,27.828801,"PREVOST, DAVID",727-526-8350,t,"WAWA, STORE # 5125",2017-09-07 16:01:00,5125,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.349026,27.923308,5127,53da88d7e4b06d8358062647,t,"FORRETT, STACIE",t,2604 South U.S. Highway 301,Tampa,FL,33619,-82.349026,27.923308,"PREVOST, DAVID",813-620-3076,t,"WAWA, STORE # 5127",2017-09-07 16:01:00,5127,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.33584,27.89312,5133,53da88d4e4b06d83580625bd,t,"RASMUSSEN, PETER",t,10115 Bloomingdale Ave.,Riverview,FL,33578,-82.33584,27.89312,"PREVOST, DAVID",813-620-3518,t,"WAWA, STORE # 5133",2017-09-07 16:01:00,5133,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.31176,28.4699,5136,53da88c7e4b06d8358062404,t,"CARRAGHER, MICHAEL",t,6500 South Semoran Blvd.,Orlando,FL,32822,-81.31176,28.4699,"SOUDERS, TODD",407-859-3826,t,"WAWA, STORE # 5136",2017-09-07 16:01:00,5136,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.542424,28.024802,5139,53da88d4e4b06d83580625a9,t,"MORTON, RICHARD",t,5702 W. Waters Ave.,Tampa,FL,33634,-82.542424,28.024802,"PREVOST, DAVID",813-884-2031,t,"WAWA, STORE # 5139",2017-09-07 16:01:00,5139,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.372329,27.996926,5146,53da88cae4b06d8358062455,t,"FORRETT, STACIE",t,7408 Hillsborough Ave.,Tampa,FL,33610,-82.372329,27.996926,"PREVOST, DAVID",813-620-0480,t,"WAWA, STORE # 5146",2017-09-07 16:01:00,5146,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.680423,27.805472,5148,53da88d4e4b06d83580625b3,t,"TEMPLE, DANIEL",t,3650 34th St. North,St. Petersburg,FL,33713,-82.680423,27.805472,"PREVOST, DAVID",727-525-1803,t,"WAWA, STORE # 5148",2017-09-07 16:01:00,5148,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.728628,27.915458,5149,53da88cfe4b06d835806251b,t,"TEMPLE, DANIEL",t,15701 US Highway 19 N,Clearwater,FL,33764,-82.728628,27.915458,"PREVOST, DAVID",727-531-1061,t,"WAWA, STORE # 5149",2017-09-07 16:01:00,5149,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.245191,27.894419,5151,53da88c9e4b06d8358062436,t,"RASMUSSEN, PETER",t,2224 Bloomingdale Ave.,Valrico,FL,33594,-82.245191,27.894419,"PREVOST, DAVID",813-654-8763,t,"WAWA, STORE # 5151",2017-09-07 16:01:00,5151,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.235868,27.938597,5152,53da88c9e4b06d8358062449,t,"RASMUSSEN, PETER",t,2926 E. STATE RD 60,VALRICO,FL,33594,-82.235868,27.938597,"PREVOST, DAVID",813-661-6414,t,"WAWA, STORE # 5152",2017-09-07 16:01:00,5152,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.452012,28.088484,5154,53da88cfe4b06d8358062529,t,"MORTON, RICHARD",t,804 E. Bears Ave,Tampa,FL,33613,-82.452012,28.088484,"PREVOST, DAVID",813-631-5131,t,"WAWA, STORE # 5154",2017-09-07 16:01:00,5154,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.334282,27.711878,5198,55b88e27e4b03b6b0b19240c,t,"RASMUSSEN, PETER",t,16620 S. US 301,WIMAUMA,FL,33598,-82.334282,27.711878,"PREVOST, DAVID",813-494-2579,t,"WAWA, STORE # 5198",2017-09-07 16:01:00,5198,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.4306,28.06924,5199,55b891cde4b09d41121b128c,t,"MORTON, RICHARD",t,2325 E. FLETCHER AVE,TAMPA,FL,33612,-82.4306,28.06924,"PREVOST, DAVID",813-977-7493,t,"WAWA, STORE # 5199",2017-09-07 16:01:00,5199,00:00:00,00:00:00,t,2.699,2.949,2.699
-82.354987,28.185681,5226,55dd7820e4b04ca8d863975a,t,"MORTON, RICHARD",t,27866 STATE ROAD 56,WESLEY CHAPEL,FL,33543,-82.354987,28.185681,"PREVOST, DAVID",813-494-2329,t,"WAWA, STORE # 5226",2017-09-07 16:01:00,5226,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.402878,27.965717,5231,561f2507e4b090893e1fe653,t,"FORRETT, STACIE",t,2502 N. 50TH ST,TAMPA,FL,33619,-82.402878,27.965717,"PREVOST, DAVID",813-297-4758,t,"WAWA, STORE # 5231",2017-09-07 16:01:00,5231,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.751137,26.154168,5238,565fcc98e4b0c13a4fd64b09,t,"WALKER, SHERI",t,4787 RADIO ROAD,NAPLES,FL,34104,-81.751137,26.154168,"PREVOST, DAVID",239-280-9712,t,"WAWA, STORE # 5238",2017-09-07 16:01:00,5238,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.528404,40.232347,8038,53da88c4e4b06d835806236b,t,"SCOTT, PATRICIA",t,451 West Ridge Pk.,Royersford,PA,19468,-75.528404,40.232347,"DEPAOLO, GINA",610-495-4740,t,"WAWA, STORE # 8038",2017-09-07 16:01:00,8038,00:00:00,00:00:00,t,2.899,3.199,3.419
-74.076621,40.225065,8303,53da88cae4b06d835806245d,t,"CRESPO, ALEASE",t,3520 Route 66,Neptune,NJ,07753,-74.076621,40.225065,"READ, JASON",732-922-9514,t,"WAWA, STORE # 8303",2017-09-07 16:01:00,8303,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.066611,40.415387,8306,53da88c9e4b06d835806240d,t,"CRESPO, ALEASE",t,75 APPLETON AVENUE,Middletown Twp,NJ,07748,-74.066611,40.415387,"READ, JASON",732-291-2813,t,"WAWA, STORE # 8306",2017-09-07 16:01:00,8306,00:00:00,00:00:00,t,2.739,3.039,3.199
-74.308031,40.377445,8315,53da88c6e4b06d83580623b8,t,"CRESPO, ALEASE",t,3600 US Highway 9,Old Bridge,NJ,08857,-74.308031,40.377445,"READ, JASON",732-591-1032,t,"WAWA, STORE # 8315",2017-09-07 16:01:00,8315,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.1366,40.748866,8318,53da88d7e4b06d835806264d,t,"KENT, SCOTT",t,200 Harrison Ave.,Kearny,NJ,07032,-74.1366,40.748866,"READ, JASON",201-991-4139,t,"WAWA, STORE # 8318",2017-09-07 16:01:00,8318,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.318114,36.926882,8606,53da88cce4b06d835806249a,t,"HOLMAN, AMANDA",t,8105 Hampton Blvd.,Norfolk,VA,23505,-76.318114,36.926882,"RUPERT, MICHELLE",757-451-2706,t,"WAWA, STORE # 8606",2017-09-07 16:01:00,8606,00:00:00,00:00:00,t,2.459,2.739,3.039
-77.460281,37.686278,8607,53da88c6e4b06d83580623aa,t,"SOROKA, MARK",t,10373 Sliding Hill Rd.,Ashland,VA,23005,-77.460281,37.686278,"RUPERT, MICHELLE",804-550-2971,t,"WAWA, STORE # 8607",2017-09-07 16:01:00,8607,00:00:00,00:00:00,t,2.459,2.739,3.039
-76.021755,36.843114,8608,53da88cee4b06d83580624fe,t,"FOSSELLA, JASON",t,1700 Virginia Beach Blvd.,Virginia Beach,VA,23454,-76.021755,36.843114,"RUPERT, MICHELLE",757-422-6300,t,"WAWA, STORE # 8608",2017-09-07 16:01:00,8608,00:00:00,00:00:00,t,2.499,2.749,2.999
-77.589907,37.648552,8615,53da88cee4b06d83580624f0,t,"CHESLER, JASON",t,11052 WEST BROAD STREET,RICHMOND,VA,23220,-77.589907,37.648552,"RUPERT, MICHELLE",804-527-8302,t,"WAWA, STORE # 8615",2017-09-07 16:01:00,8615,00:00:00,00:00:00,t,2.499,2.799,3.099
-77.506675,38.225867,8617,53da88cfe4b06d835806251f,t,"CARTER, MICHAEL",t,10060 JEFFERSON DAVIS HIGHWAY,FREDERICKSBURG,VA,22407,-77.506675,38.225867,"RUPERT, MICHELLE",540-710-7970,t,"WAWA, STORE # 8617",2017-09-07 16:01:00,8617,00:00:00,00:00:00,t,2.499,2.759,3.089
-77.808968,38.716772,8622,53da88c9e4b06d835806241d,t,"PRUNTY, ROBERT",t,510 West Shirley Ave.,Warrenton,VA,20186,-77.808968,38.716772,"RUPERT, MICHELLE",540-349-8999,t,"WAWA, STORE # 8622",2017-09-07 16:01:00,8622,00:00:00,00:00:00,t,2.499,2.759,3.059
-77.698885,37.513232,8623,53da88cee4b06d83580624e0,t,"ADAMS, CHRISTOPHER",t,150 Pike View Rd.,Midlothian,VA,23113,-77.698885,37.513232,"RUPERT, MICHELLE",804-794-4518,t,"WAWA, STORE # 8623",2017-09-07 16:01:00,8623,00:00:00,00:00:00,t,2.459,2.779,3.079
-81.40453,28.39058,5155,53da88c3e4b06d8358062349,t,"MCGRATH, KEVIN",t,12083 S ORANGE BLOSSOM TRAIL,ORLANDO,FL,32837-5912,-81.40453,28.39058,"SOUDERS, TODD",407-812-9790,t,"WAWA, STORE # 5155",2017-09-07 16:01:00,5155,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.666714,27.792693,5159,53da88cce4b06d835806248d,t,"TEMPLE, DANIEL",t,2465 22nd Avenue North,St. Petersburg,FL,33713,-82.666714,27.792693,"PREVOST, DAVID",727-822-8168,t,"WAWA, STORE # 5159",2017-09-07 16:01:00,5159,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.15198,28.025901,5162,53da88c4e4b06d835806237c,t,"FORRETT, STACIE",t,2705 THONOTOSASSA RD,PLANT CITY,FL,33563,-82.15198,28.025901,"PREVOST, DAVID",813-752-1508,t,"WAWA, STORE # 5162",2017-09-07 16:01:00,5162,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.74743,27.959922,5163,53da88cee4b06d83580624da,t,"TEMPLE, DANIEL",t,2177 Gulf to Bay Blvd,Clearwater,FL,33758,-82.74743,27.959922,"PREVOST, DAVID",727-442-7506,t,"WAWA, STORE # 5163",2017-09-07 16:01:00,5163,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.327528,27.858429,5167,53da88d1e4b06d8358062565,t,"RASMUSSEN, PETER",t,9617 Highway 301 South,Riverview,FL,33578,-82.327528,27.858429,"PREVOST, DAVID",813-677-0251,t,"WAWA, STORE # 5167",2017-09-07 16:01:00,5167,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.870949,26.557702,5169,53da88d6e4b06d835806263e,t,"WALKER, SHERI",t,12701 S CLEVELAND AVE,FORT MYERS,FL,33907,-81.870949,26.557702,"PREVOST, DAVID",239-275-1020,t,"WAWA, STORE # 5169",2017-09-07 16:01:00,5169,00:00:00,00:00:00,t,2.699,2.949,3.199
-81.940393,26.667043,5170,53da88c7e4b06d83580623f0,t,"WALKER, SHERI",t,1622 NE PINE ISLAND ROAD,CAPE CORAL,FL,33909,-81.940393,26.667043,"PREVOST, DAVID",239-458-1064,t,"WAWA, STORE # 5170",2017-09-07 16:01:00,5170,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.33385,27.796843,5175,544f5322e4b0b783b952dc1d,t,"RASMUSSEN, PETER",t,13026 S US HIGHWAY 301,RIVERVIEW,FL,33578,-82.33385,27.796843,"PREVOST, DAVID",813-671-9506,t,"WAWA, STORE # 5175",2017-09-07 16:01:00,5175,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.740976,28.186839,5181,5450a945e4b0ca5d241c8b72,t,"MORTON, RICHARD",t,1929 US HIGHWAY 19,HOLIDAY,FL,34691,-82.740976,28.186839,"PREVOST, DAVID",727-934-7464,t,"WAWA, STORE # 5181",2017-09-07 16:01:00,5181,00:00:00,00:00:00,t,2.699,2.949,2.699
-82.477396,27.995524,5183,54feaaaae4b04ea3c10a9987,t,"TEMPLE, DANIEL",t,1760 HILLSBOROUGH AVE,TAMPA,FL,33603-1131,-82.477396,27.995524,"PREVOST, DAVID",813-873-3649,t,"WAWA, STORE # 5183",2017-09-07 16:01:00,5183,00:00:00,00:00:00,t,2.699,2.949,2.699
-82.513261,28.532749,5184,54feaaaae4b04ea3c10a9988,t,"MORTON, RICHARD",t,12984 CORTEZ BLVD,BROOKSVILLE,FL,34613-6803,-82.513261,28.532749,"PREVOST, DAVID",352-597-8029,t,"WAWA, STORE # 5184",2017-09-07 16:01:00,5184,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.394639,27.431027,5185,54feaaaae4b04ea3c10a9989,t,"RASMUSSEN, PETER",t,14510 STATE RD SR 70 EAST,BRADENTON,FL,34202,-82.394639,27.431027,"PREVOST, DAVID",941-752-3013,t,"WAWA, STORE # 5185",2017-09-07 16:01:00,5185,00:00:00,00:00:00,t,2.699,2.949,3.199
-82.50318,28.093287,5191,559f81a4e4b0ea5ba2dcdaf8,t,"MORTON, RICHARD",t,15524 N. DALE MABRY HIGHWAY,TAMPA,FL,33618,-82.50318,28.093287,"PREVOST, DAVID",813-495-2247,t,"WAWA, STORE # 5191",2017-09-07 16:01:00,5191,00:00:00,00:00:00,t,2.699,2.949,3.199
-77.383538,37.254478,8624,53da88cce4b06d83580624b9,t,"ADAMS, CHRISTOPHER",t,1260 Temple Ave.,Colonial Heights,VA,23834,-77.383538,37.254478,"RUPERT, MICHELLE",804-520-6982,t,"WAWA, STORE # 8624",2017-09-07 16:01:00,8624,00:00:00,00:00:00,t,2.459,2.739,3.039
-77.583035,37.442325,8625,53da88d6e4b06d8358062627,t,"ADAMS, CHRISTOPHER",t,10135 Hull Street Rd.,Midlothian,VA,23112,-77.583035,37.442325,"RUPERT, MICHELLE",804-674-4381,t,"WAWA, STORE # 8625",2017-09-07 16:01:00,8625,00:00:00,00:00:00,t,2.459,2.719,3.019
-77.53206,38.737088,8637,5450a954e4b0b783b952dc20,t,"PRUNTY, ROBERT",t,11111 NOKESVILLE RD,MANASSAS,VA,20112,-77.53206,38.737088,"RUPERT, MICHELLE",703-257-1630,t,"WAWA, STORE # 8637",2017-09-07 16:01:00,8637,00:00:00,00:00:00,t,2.499,2.839,3.109
-77.4266,38.91455,8639,5538aca5e4b0c575b34e8cf7,t,"PRUNTY, ROBERT",t,3450 HISTORC SULLY WAY,CHANTILLY,VA,20151-3037,-77.4266,38.91455,"RUPERT, MICHELLE",703-689-8917,t,"WAWA, STORE # 8639",2017-09-07 16:01:00,8639,00:00:00,00:00:00,t,2.539,2.879,3.179
-82.76117,27.83906,5215,55cda62ce4b0431100de039f,t,"TEMPLE, DANIEL",t,8800 PARK BLVD,SEMINOLE,FL,33777,-82.76117,27.83906,"PREVOST, DAVID",727-452-6467,t,"WAWA, STORE # 5215",2017-09-01 16:01:00,5215,00:00:00,00:00:00,t,2.599,2.849,3.099
-75.159858,39.721473,8308,53da88cfe4b06d8358062511,t,"FETTERMAN, JENNIFER",t,631 Mullica Hill Rd.,Mullica Hill,NJ,08062,-75.159858,39.721473,"WEISER, MARIAN",856-256-7641,t,"WAWA, STORE # 8308",2017-09-07 16:01:00,8308,00:00:00,00:00:00,t,2.739,3.039,3.239
-74.988404,39.685899,721,53da88d1e4b06d835806256a,t,"FETTERMAN, JENNIFER",t,332 South Black Horse Pk.,Williamstown,NJ,08094,-74.988404,39.685899,"WEISER, MARIAN",856-629-1325,t,"WAWA, STORE # 0721",2017-09-07 16:01:00,721,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.97408,39.668642,775,53da88c4e4b06d83580623a3,t,"FETTERMAN, JENNIFER",t,1413 South Black Horse Pk.,Williamstown,NJ,08094,-74.97408,39.668642,"WEISER, MARIAN",856-728-1100,t,"WAWA, STORE # 0775",2017-09-07 16:01:00,775,00:00:00,00:00:00,t,2.699,2.999,3.199
-74.62966,39.444839,941,53da88d7e4b06d8358062658,t,"TREDANARI, MARC",t,4262 Black Horse Pk.,Mays Landing,NJ,08330,-74.62966,39.444839,"WEISER, MARIAN",609-484-2424,t,"WAWA, STORE # 0941",2017-09-07 16:01:00,941,00:00:00,00:00:00,t,2.699,2.999,3.179
-76.535354,39.287222,8502,53da88cce4b06d8358062473,t,"LUST, RENEE",t,6541 Eastern Ave.,Baltimore,MD,21224,-76.535354,39.287222,"SHARPLESS, JOHN",410-631-7813,t,"WAWA, STORE # 8502",2017-09-07 16:01:00,8502,00:00:00,00:00:00,t,2.699,2.999,3.199
-76.673212,39.246338,8504,53da88c9e4b06d8358062433,t,"LUST, RENEE",t,3716 Washington Blvd.,Halethorpe,MD,21227,-76.673212,39.246338,"SHARPLESS, JOHN",410-247-2620,t,"WAWA, STORE # 8504",2017-09-07 16:01:00,8504,00:00:00,00:00:00,t,2.699,2.979,3.179
-75.391143,39.93438,6,53da88c4e4b06d8358062393,t,"GAMBIER, RACHEL",t,1260 North Providence Rd.,Media,PA,19063,-75.391143,39.93438,"HERLING, TERRENCE",610-566-9777,t,"WAWA, STORE # 0006",2017-09-07 16:01:00,6,00:00:00,00:00:00,f,,,
-75.516267,40.035743,236,53da88d7e4b06d835806264a,t,"OHARA, TIM",t,105 West King St.,Malvern,PA,19355,-75.516267,40.035743,"HERLING, TERRENCE",610-993-8714,t,"WAWA, STORE # 0236",2017-09-07 16:01:00,236,24:00:00,24:00:00,f,,,
-76.567883,38.935851,577,53da88d4e4b06d83580625e9,t,"DAVIS, MICHAEL",t,3166 Soloman Island Rd.,Edgewater,MD,21037,-76.567883,38.935851,"SHARPLESS, JOHN",410-956-7003,t,"WAWA, STORE # 0577",2017-09-07 16:01:00,577,00:00:00,00:00:00,t,2.699,2.979,3.179
-75.40264,39.98875,8086,562e4e51e4b01ca73932010c,t,"CASEY, CHRISTOPHER",t,50 N NEWTOWN STREET RD,NEWTOWN SQUARE,PA,19073,-75.40264,39.98875,"HERLING, TERRENCE",610-972-0186,t,"WAWA, STORE # 8086",2017-09-07 16:01:00,8086,00:00:00,00:00:00,f,,,
-75.099798,39.864862,396,53da88cce4b06d835806248e,t,"CONLAN, SAMANTHA",t,464 Creek Road,BELLMAWR,NJ,08031,-75.099798,39.864862,"READ, JASON",856-931-6906,t,"WAWA, STORE # 0396",2017-09-07 16:01:00,396,00:00:00,00:00:00,t,2.699,2.999,3.199
-75.160856,39.820469,951,53da88d1e4b06d835806254a,t,"GORDON, GEORGE",t,856 Mantua Pk.,Woodbury Heights,NJ,08097,-75.160856,39.820469,"WEISER, MARIAN",856-853-4380,t,"WAWA, STORE # 0951",2017-09-07 16:01:00,951,00:00:00,00:00:00,t,2.699,2.999,3.199
-81.913482,28.012693,5253,56a10eeae4b06489c942c802,t,"FORRETT, STACIE",t,3105 Bartow Rd 98 South,Lakeland,FL,33803,-81.913482,28.012693,"PREVOST, DAVID",863-873-1429,t,"WAWA, STORE # 5253",2017-09-07 16:01:00,5253,00:00:00,00:00:00,t,2.699,2.949,3.199
-75.414094,40.436491,8021,53da88cfe4b06d835806252c,t,"MAGEE, JAMES",t,1960 John Fries Hwy.,Quakertown,PA,18951,-75.414094,40.436491,"DEPAOLO, GINA",215-538-2074,t,"WAWA, STORE # 8021",2017-09-07 16:01:00,8021,00:00:00,00:00:00,t,2.899,3.239,3.459
-75.451377,40.134394,8062,53da88c3e4b06d835806234c,t,"SCOTT, PATRICIA",t,1600 Egypt Rd.,Phoenixville,PA,19460,-75.451377,40.134394,"DEPAOLO, GINA",610-650-4270,t,"WAWA, STORE # 8062",2017-09-07 16:01:00,8062,00:00:00,00:00:00,t,2.859,3.159,3.359
-76.649184,39.141596,8507,544f5327e4b0ca5d241c8b6b,t,"LUST, RENEE",t,7800 PARKE WEST DR,GLEN BURNIE,MD,21061,-76.649184,39.141596,"SHARPLESS, JOHN",410-424-2493,t,"WAWA, STORE # 8507",2017-09-07 16:01:00,8507,00:00:00,00:00:00,t,2.699,3.019,3.219
-75.387143,40.084748,42,53da88cfe4b06d835806250b,t,"SCHWARTZ, VICKI",t,196 South Gulph Rd.,King Of Prussia,PA,19406,-75.387143,40.084748,"DEPAOLO, GINA",610-265-1861,t,"WAWA, STORE # 0042",2017-09-07 16:01:00,42,00:00:00,00:00:00,f,,,
-75.309091,39.98856,54,53da88bee4b0e755dc4ec49c,t,"CASEY, CHRISTOPHER",t,33-35 Eagle Rd.,Havertown,PA,19083,-75.309091,39.98856,"HERLING, TERRENCE",610-789-9852,t,"WAWA, STORE # 0054",2017-09-07 16:01:00,54,00:00:00,00:00:00,f,,,
-75.338257,40.244913,79,53da88cee4b06d8358062504,t,"EVANS, CHARLES",t,1401 Forty Foot Rd.,Kulpsville,PA,19443,-75.338257,40.244913,"DEPAOLO, GINA",215-362-1590,t,"WAWA, STORE # 0079",2017-09-07 16:01:00,79,00:00:00,00:00:00,f,,,
-75.303702,39.97616,265,53da88c4e4b06d835806239d,t,"CASEY, CHRISTOPHER",f,1000 Darby Rd.,Havertown,PA,19083,-75.303702,39.97616,"HERLING, TERRENCE",610-446-9487,t,"WAWA, STORE # 0265",2017-09-07 16:01:00,265,06:00:00,24:00:00,f,,,
-75.314519,40.228419,273,53da88cce4b06d83580624bf,t,"EVANS, CHARLES",t,1601 Valley Forge Rd.,Lansdale,PA,19446,-75.314519,40.228419,"DEPAOLO, GINA",215-361-8577,t,"WAWA, STORE # 0273",2017-09-07 16:01:00,273,00:00:00,00:00:00,f,,,
-74.369092,39.40441,485,53da88bfe4b0e755dc4ec4f1,t,"CATERINA, SHERRI",t,813 West Brigantine Blvd.,Brigantine,NJ,08203,-74.369092,39.40441,"WEISER, MARIAN",609-266-5518,t,"WAWA, STORE # 0485",2017-09-07 16:01:00,485,00:00:00,00:00:00,f,,,
-74.565295,39.362772,701,53da88d1e4b06d8358062594,t,"CATERINA, SHERRI",t,2403 New Rd.,Northfield,NJ,08225,-74.565295,39.362772,"WEISER, MARIAN",609-646-8695,t,"WAWA, STORE # 0701",2017-09-07 16:01:00,701,00:00:00,00:00:00,f,,,
-74.725659,39.454415,749,53da88cee4b06d83580624ef,t,"TREDANARI, MARC",t,300 NORTH ROUTE 50,Mays Landing,NJ,08330,-74.725659,39.454415,"WEISER, MARIAN",609-625-8211,t,"WAWA, STORE # 0749",2017-09-07 16:01:00,749,00:00:00,00:00:00,f,,,
-75.295256,40.010781,66,53da88d1e4b06d835806258a,t,"OHARA, TIM",t,195 West Lancaster Ave.,Ardmore,PA,19003,-75.295256,40.010781,"HERLING, TERRENCE",610-642-3210,t,"WAWA, STORE # 0066",2017-09-07 16:01:00,66,00:00:00,00:00:00,f,,,
-74.643755,39.52656,473,53da88d1e4b06d835806254e,t,"TREDANARI, MARC",t,907 White Horse Pk.,Egg Harbor City,NJ,08215,-74.643755,39.52656,"WEISER, MARIAN",609-965-3490,t,"WAWA, STORE # 0473",2017-09-07 16:01:00,473,00:00:00,00:00:00,f,,,
-74.48057,39.344962,434,53da88bfe4b0e755dc4ec4e4,t,"CATERINA, SHERRI",t,301 North Dorset Ave.,Ventnor,NJ,08406,-74.48057,39.344962,"WEISER, MARIAN",609-822-4857,t,"WAWA, STORE # 0434",2017-09-07 16:01:00,434,00:00:00,00:00:00,f,,,
-75.065499,39.890466,730,53da88c9e4b06d8358062409,t,"CONLAN, SAMANTHA",f,320 South White Horse Pk.,Audubon,NJ,08106,-75.065499,39.890466,"READ, JASON",856-547-9292,t,"WAWA, STORE # 0730",2017-09-07 16:01:00,730,06:00:00,23:00:00,f,,,
-74.471201,39.343155,753,53da88bfe4b0e755dc4ec4f7,t,"CATERINA, SHERRI",t,5212 Ventnor Ave.,Ventnor,NJ,08406,-74.471201,39.343155,"WEISER, MARIAN",609-822-1196,t,"WAWA, STORE # 0753",2017-09-07 16:01:00,753,00:00:00,00:00:00,f,,,
-75.395232,40.635609,8001,53da88d7e4b06d8358062652,t,"MAGEE, JAMES",t,1584 8th Ave.,Bethlehem,PA,18018,-75.395232,40.635609,"DEPAOLO, GINA",610-865-8275,t,"WAWA, STORE # 8001",2017-09-07 16:01:00,8001,00:00:00,00:00:00,t,2.899,3.199,3.419
-75.16394,39.949165,8069,5527893ae4b0838b06ab020e,t,"CHRISTENSEN, RONALD",t,201 SOUTH BROAD STREET,PHILADELPHIA,PA,19107-5303,-75.16394,39.949165,"SIMONETTI, DAVID",215-732-1379,t,"WAWA, STORE # 8069",2017-09-07 16:01:00,8069,00:00:00,00:00:00,f,,,
-75.172822,39.953317,8093,571a4af8e4b03b7805470992,t,"CHRISTENSEN, RONALD",t,1900 MARKET ST,PHILADELPHIA,PA,19103,-75.172822,39.953317,"SIMONETTI, DAVID",215-908-5727,t,"WAWA, STORE # 8093",2017-09-07 16:01:00,8093,00:00:00,00:00:00,f,,,
-75.045252,39.871837,8340,54feaab3e4b01fb7910a2f4d,t,"CONLAN, SAMANTHA",t,280 WHITE HORSE PIKE,BARRINGTON,NJ,08007,-75.045252,39.871837,"READ, JASON",856-546-4936,t,"WAWA, STORE # 8340",2017-09-07 16:01:00,8340,00:00:00,00:00:00,t,2.679,2.979,3.179
-75.054416,40.064166,181,53da88bfe4b0e755dc4ec4f8,t,"ALTEMUS, REBECCA",t,8152 Castor Ave.,Philadelphia,PA,19152,-75.054416,40.064166,"SIMONETTI, DAVID",215-342-3841,t,"WAWA, STORE # 0181",2017-09-07 16:01:00,181,00:00:00,00:00:00,f,,,
-75.032617,40.03952,262,53da88d4e4b06d83580625c9,t,"ALTEMUS, REBECCA",t,7715 Frankford Ave.,Philadelphia,PA,19136,-75.032617,40.03952,"SIMONETTI, DAVID",215-333-8709,t,"WAWA, STORE # 0262",2017-09-07 16:01:00,262,00:00:00,00:00:00,f,,,
-75.084276,40.074888,276,53da88c7e4b06d83580623d8,t,"FRIES, JENNIFER",t,7913-29 Oxford Ave.,Philadelphia,PA,19111,-75.084276,40.074888,"SIMONETTI, DAVID",215-342-8285,t,"WAWA, STORE # 0276",2017-09-07 16:01:00,276,00:00:00,00:00:00,t,2.899,3.199,3.399
